1038.816162	988.108765	926.256287	920.528198	1031.420776	1145.381958	1289.505249	1140.685425	910.314392	947.832458	987.870544	966.405212	908.938904	1098.933594	950.400513	1177.508789	1177.475220	1152.462036	1068.181396	966.489258	842.910461	1117.032349	1005.836487	1037.941040	1090.230225	1107.111206	1198.610840	975.061890	1050.197510	1147.626831	1000.579773	1053.446777	954.263000	1069.571289	1138.952881	1090.269043	1113.316040	1031.065674	1169.889282	1101.365234	1191.507690	1125.672729	853.300110	1017.356628	1261.203735	1080.157959	1084.986572	1405.819946	1123.488403	1094.054932	1043.871094	1208.593506	1019.107971	956.419373	1215.127197	1194.446411	893.614014	1149.947998	1335.201660	1111.842041	1063.922485	817.443970	961.949463	1121.871460	997.134644	1175.097412	984.088074	1162.990112	1228.714722	1077.446167	1095.381226	1324.847046	1079.851196	1038.749023	1059.489624	998.432922	996.290161	1123.176270	1053.038940	908.507263	1025.962158	1100.664429	1031.679199	1226.131836	957.527405	1082.273438	1080.684692	1075.739380	940.354980	1029.842285	1219.848999	1045.321411	984.166565	1186.649170	1082.361206	1183.748047	1143.507690	1023.842041	959.460144	1207.419434	977.297241	1073.488892	1147.885498	967.575073	958.530273	1096.243042	1083.727295	1001.469055	1253.278320	1042.755859	1091.656372	1080.967529	1240.557373	883.624878	1116.753540	1093.128174	1007.608704	934.451599	843.447754	1037.716675	995.709839	1140.301514	1012.293518	1057.295410	902.492554	1141.467773	1047.462524	911.548523	1086.574585	968.139587	841.993347	989.799438	983.878906	935.327087	982.425049	1000.528198	907.509949	804.277954	1158.476929	994.087402	1167.467651	1041.726440	969.581726	1093.650024	996.784363	979.595337	1048.874512	1109.783691	920.326721	1250.395386	1010.717773	1000.109619	1121.273071	1147.214722	1092.504639	997.046082	969.179443	1100.183838	1102.623169	1261.498413	
996.828979	982.794250	852.436646	900.792725	1106.420776	1204.159790	1255.605591	1178.662720	877.176697	1006.546936	1033.824097	1125.187622	969.127869	1061.452148	911.587952	1164.681396	1112.153931	1160.624023	1036.909058	1009.412598	832.198181	962.973328	1064.249023	1074.604126	1001.757202	1155.794556	1236.333618	1021.780884	1071.537476	1102.903198	997.031921	1171.042114	988.756653	1122.027588	1164.239014	1233.279297	1190.369751	1010.655396	1084.279053	1058.715332	1012.461487	1002.134216	971.182678	931.662720	1227.235107	1099.458496	1148.491699	1381.907593	1175.666382	1039.128052	1129.104004	1165.059937	957.792786	931.045715	1147.125366	1151.073486	1080.849487	1198.564209	1162.128540	1182.905029	1205.333252	882.276611	940.163208	1164.735840	1103.136230	1268.327148	1021.928162	1148.890381	1232.055420	1119.754395	1132.468750	1289.586060	1047.252808	989.668518	1113.219849	897.291443	974.405640	1114.805908	1070.114380	952.784973	1030.542480	1181.954468	1035.688477	1332.849121	962.370422	1136.554443	947.895264	1059.049805	939.213745	1088.520264	1247.902466	1075.801392	891.079956	1300.190918	1063.735840	1092.218872	1216.804199	1026.176025	990.676880	1155.345093	1036.548340	1160.437500	1127.290161	945.236206	1012.003662	1134.419678	1070.255371	1004.335144	1257.174683	1138.292480	1069.186523	1007.504578	1232.697266	837.534058	1177.080322	1128.226807	925.507202	1053.172363	945.934814	981.630920	1133.500854	1177.754883	999.002441	966.056702	1055.318970	1019.140747	1030.641235	964.522949	1238.014404	1126.331665	910.624756	947.305054	1039.540283	982.002319	1080.667358	1009.643677	987.346313	885.759277	1117.499878	1192.444458	1175.243652	1089.844849	916.180908	1047.874878	1175.823608	1034.134888	1177.185547	1232.877563	943.042419	1270.510498	967.720276	1052.108643	1162.486694	1093.925415	1054.866577	921.065857	995.984375	1019.485229	1093.415771	1228.643188	
726.643127	822.462646	858.666016	803.319275	896.279785	860.211792	1080.839966	920.625549	720.716309	961.155945	827.654053	877.718384	784.241760	869.826233	932.057312	939.038818	946.410095	1043.052246	778.310852	760.277893	757.757812	867.921997	937.261841	856.488098	1025.386719	917.451172	1079.901001	894.336365	855.737549	835.012695	900.950623	934.544006	742.189575	950.618958	970.344482	901.034912	1101.282593	935.899536	1026.188599	899.547363	1079.203857	905.782288	787.560425	957.839355	982.308105	945.940613	1043.859497	1235.870117	995.936829	873.878784	971.977661	1097.034180	829.537659	784.645752	1062.111572	1019.916443	812.525208	1082.337036	1175.455444	1053.917603	992.456177	715.262939	770.263977	950.615417	974.626404	1038.000610	832.534851	1109.907593	1018.775513	956.090088	968.894653	1173.332031	1015.813721	943.742188	875.732605	874.398438	754.578430	976.919006	927.459106	848.393005	925.970093	886.771301	893.714172	1163.594849	807.765503	889.333679	945.286438	883.690735	825.286133	974.287354	1069.522339	871.791931	835.995728	1019.646057	1048.718628	950.695129	1044.426880	879.208679	902.677368	1127.905273	835.273743	988.255737	964.502625	924.397217	799.420471	998.436707	1027.954834	827.758362	1143.002075	932.906982	831.674011	897.386658	1140.779175	756.877319	966.962769	926.264404	662.231934	952.105286	799.967834	893.616516	906.955200	949.933533	747.744690	813.595459	763.169312	937.805908	807.334717	816.326233	1015.146057	906.958130	767.169678	961.383545	840.265747	748.934448	772.684692	874.813416	761.346985	756.683044	990.659058	820.476379	1030.851562	972.490417	847.324341	931.743164	916.095459	814.411621	979.017822	1047.449829	751.347656	1004.455933	847.329102	911.199158	979.071716	954.817566	924.528259	868.951538	836.123657	1046.462158	1035.768555	985.113586	
1114.748657	1112.864136	1036.891968	1083.918091	1362.213257	1198.431274	1422.442261	1178.772095	1065.070435	1141.713623	1243.337769	1156.043701	1105.557129	1304.308350	1187.180542	1341.574341	1349.302856	1311.412598	1052.989990	1012.549744	963.444641	1157.497437	1215.518188	1278.438110	1239.715088	1306.354004	1374.111084	1209.575928	1121.516357	1196.634888	1130.057739	1300.289429	1018.792480	1279.167969	1234.115845	1189.765747	1261.204468	997.759705	1259.928223	1187.782837	1302.683594	1323.406250	1051.557739	1090.783325	1477.870972	1185.007690	1267.298340	1481.205811	1435.874634	1207.815552	1314.526001	1198.196777	1157.656860	1073.662720	1240.092651	1321.201904	1099.610718	1258.228882	1406.536621	1161.536011	1215.734253	937.356323	1143.714722	1194.504028	1164.087891	1443.248413	1164.011230	1269.246826	1327.970825	1332.375122	1226.215820	1568.435791	1280.758545	1127.879028	1166.675171	1115.470703	1017.155396	1161.230591	1294.021118	1174.055542	1209.502075	1295.075806	1152.192505	1458.464111	1138.701904	1213.249756	1147.660522	1143.236450	988.035278	1055.752197	1340.208496	1181.250366	989.609497	1457.738892	1303.880127	1229.348511	1506.065796	1139.353516	1097.601929	1326.357666	1113.015137	1350.665039	1138.823730	1081.877197	1098.282593	1239.271606	1201.790894	1153.799561	1359.776489	1194.607300	1027.653198	1228.038940	1303.814453	933.442505	1275.254761	1180.878296	1059.393555	1100.665161	1041.290405	1151.612061	1278.959717	1254.734619	1042.142578	1151.382935	1042.202637	1175.226685	1094.502686	1079.746094	1240.075439	1050.452515	987.884277	1150.864136	1198.098999	1023.353516	1045.841553	1168.804810	988.938904	903.365784	1194.054688	1090.659302	1325.033325	1226.722168	1059.791992	1221.769287	1248.759766	1202.996826	1250.430298	1235.130127	984.146851	1267.063843	1272.023560	1200.906250	1369.256836	1194.722046	1322.656616	1134.168701	1100.703125	1135.061523	1178.186157	1390.506592	
1074.640503	947.026245	898.314026	914.344482	1178.920532	1314.978638	1284.123779	1066.347046	873.795532	915.075806	1019.452332	1045.173828	1023.991333	1153.347534	875.854126	1163.712036	1205.784546	1170.400024	1055.747559	962.901733	818.842163	1139.719482	1057.687134	1163.572388	998.316895	1135.693359	1215.205688	1064.822876	1119.510742	1080.012939	1021.679077	1150.726685	991.879456	1080.818604	1009.536865	1067.063843	1080.352173	892.781067	1131.586548	1066.253906	1151.736328	1112.040283	908.957642	865.503906	1314.963623	1048.807007	1057.078003	1403.375000	1146.275391	1122.497803	1085.427124	1152.203979	991.510681	974.506165	1092.512573	1109.106689	920.378296	1131.899170	1296.663574	999.071472	1080.991821	803.753784	970.695923	1016.929260	1077.057495	1135.661865	936.071533	1130.393311	1154.333496	1154.483887	1113.519775	1362.897705	1065.449951	1021.685730	1086.418823	940.853149	968.958313	1076.870361	1052.459595	998.120178	1073.728516	1174.937256	1057.056030	1196.215942	1015.491638	1063.396729	1053.295166	1086.282837	969.933594	989.666504	1119.845459	1095.975952	910.744141	1249.288940	1050.422241	1100.561646	1274.405029	1027.037842	943.266113	1156.624756	1036.452026	1090.826172	1157.970459	907.460205	936.880066	1044.533203	1004.251221	871.726868	1222.720459	1066.772339	964.718079	1003.112244	1102.450073	784.040955	1183.899414	1018.376038	945.063049	936.049622	879.135132	996.772583	1061.149902	1197.551514	985.906006	1062.432617	1000.883362	983.093750	1023.405945	857.018677	1101.248169	1054.462646	953.281799	952.465637	990.956360	934.235291	965.771301	1059.186646	959.102173	896.612854	1079.411255	1127.067627	1137.672607	1084.492432	965.227356	1093.303955	1094.495850	1058.098999	1111.509277	1138.882324	981.765869	1277.858398	1046.378784	1036.930420	1137.278931	1207.810059	1086.143066	1029.713257	1024.795166	1120.810303	1152.318726	1275.954956	
958.074219	1008.760437	1063.406128	991.702271	1277.354126	1247.346802	1336.997192	1281.989380	931.976196	1032.017578	1064.021484	1234.750366	949.345337	1284.575684	1110.613892	1224.340088	1233.446899	1221.865845	1140.909790	970.304443	811.727417	1152.154907	1107.211548	1116.491821	1155.257080	1266.460693	1288.809326	1177.577759	1156.852417	1166.607056	1130.337524	1263.580688	1002.057129	1170.465454	1178.416138	1121.729248	1115.985962	1049.838013	1238.999268	1128.291626	1187.878418	1158.420532	989.494324	1117.355713	1393.964478	1076.090698	1153.495972	1445.139893	1333.067505	1197.719482	1238.525879	1181.529907	1053.197144	1096.387085	1169.476318	1233.680176	1023.282532	1144.704712	1466.775391	1266.968750	1246.179077	905.828125	1032.030884	1202.006958	1168.549316	1383.837769	1079.298584	1325.709106	1119.181152	1305.706177	1196.249390	1521.405640	1178.014282	1213.698120	1136.644165	999.670410	1051.489868	1246.401611	1153.556396	1086.247925	1242.160034	1178.150024	1162.158936	1320.144043	1063.227173	1242.711060	1097.644531	1089.131470	942.866760	1143.374390	1214.080811	1044.347412	962.063904	1258.605957	1156.416504	1238.509766	1483.648315	1082.042603	1111.598267	1195.646729	1202.865967	1126.734497	1130.526855	1032.946167	1030.880005	1155.354736	1119.450928	1109.105713	1388.036987	1149.500122	1026.424561	1199.726196	1274.140381	866.353760	1150.203369	1185.528809	1008.367676	1093.475342	1031.240234	1165.806396	1161.002808	1311.452759	956.391907	1088.394897	1118.482666	1122.238159	1163.348145	976.153992	1262.059326	1087.942749	836.821899	1049.666382	1090.975464	904.773682	1083.377808	1134.453247	985.196228	807.339172	1193.007446	1094.040894	1289.869263	1140.825562	1063.582153	1316.815796	1137.389160	953.821716	1129.357300	1245.936157	971.528503	1320.857910	1129.633301	1134.860962	1275.192505	1359.129517	1268.582397	1083.708618	1089.765503	1293.107788	1229.137939	1347.734497	
1079.323730	1091.907227	1038.106445	1077.972778	1300.066284	1314.381348	1396.365479	1224.809937	1010.993713	1052.148926	1165.567017	1196.601196	1018.011108	1277.744019	1169.920898	1252.792480	1288.526123	1297.007690	1113.416016	976.013977	900.353638	1279.915527	1289.125610	1250.706665	1152.381348	1327.184448	1367.873779	1180.585327	1265.233887	1199.114258	1073.193726	1316.897583	962.285400	1178.528809	1324.275757	1233.135498	1227.743530	1082.845459	1243.299072	1191.662476	1326.596558	1261.887329	1033.015137	1101.979126	1609.211182	1112.924438	1286.108887	1513.870605	1400.606934	1156.025879	1422.132202	1240.088867	1226.318115	1169.069946	1259.732910	1288.688721	1009.193665	1293.552612	1482.869507	1195.581909	1276.531494	968.496582	1087.272705	1329.477173	1252.480469	1271.710815	1219.547729	1252.655396	1329.168213	1327.508057	1318.948242	1499.942505	1144.172241	1138.107422	1134.803711	972.869507	1196.278198	1180.991333	1096.398804	1030.734619	1213.140747	1252.011841	1155.680542	1353.122803	994.990601	1156.515869	1167.853394	1280.749023	1014.357971	1143.601318	1247.744263	1067.692505	987.984863	1395.179565	1235.236206	1193.751099	1478.542603	1179.839722	1084.411499	1312.994263	1171.309814	1147.013062	1199.920654	1099.955078	1053.207520	1294.692627	1146.593384	1099.699097	1457.306519	1195.084839	1073.908691	1235.637817	1240.772217	1063.693481	1281.415527	1161.661377	970.237915	1135.909912	1083.071167	1081.866211	1194.193604	1335.296387	1149.507080	1091.026001	990.105530	1297.975220	1104.501099	1126.097656	1282.340332	1097.763916	1090.550049	1100.942505	1275.502441	1016.925964	1079.480713	1181.487183	997.905273	1017.912781	1245.476196	1190.481079	1312.755493	1287.043579	1186.007080	1275.852661	1226.553711	1116.686768	1194.218018	1348.494995	1074.576172	1337.607422	1255.118896	1157.982300	1297.325562	1231.006592	1321.973633	1213.764160	1239.178101	1207.327515	1291.818726	1373.276611	
807.658203	911.008423	838.013123	723.358826	851.431580	1015.010925	1080.883545	1023.506958	752.267578	884.676147	861.915405	954.574768	775.109985	967.869324	864.176208	1061.160767	928.617249	996.248718	748.697388	725.481140	820.163452	868.622314	962.227966	866.006531	910.393921	928.433472	1026.296265	934.381470	965.117615	948.672485	769.199585	964.108582	810.080078	932.200134	1005.035095	1091.323608	1019.305664	908.616821	1111.822754	930.597412	1006.716492	842.014954	933.578979	834.769836	1131.944702	1012.425720	1034.966919	1282.051758	1006.795715	885.514160	1009.996094	1033.301758	859.394226	692.808105	1103.740723	1057.461792	831.678772	1028.937622	1150.316284	1018.424255	999.036438	682.867676	914.782898	1028.619507	929.524109	939.448303	930.558044	991.539856	1065.489868	984.233215	972.406067	1095.601440	902.764893	819.276123	838.291199	785.356201	885.683655	977.816589	944.241943	824.527893	972.180115	994.993530	1003.997437	1072.459839	830.818542	841.647888	824.306885	994.099670	821.707153	938.120056	1094.009033	872.868896	848.222168	1160.797363	1000.150574	918.957520	1156.377563	943.872070	848.070862	1006.007507	860.787109	945.832581	927.931641	855.915466	763.527405	958.514526	967.318542	835.354919	1124.335693	852.556885	796.953857	966.667603	1123.453247	734.198303	924.949219	882.450928	746.361023	890.689636	870.128357	858.991028	899.198608	1005.214905	855.794617	914.122559	766.304688	1001.859619	763.394592	870.453674	956.730774	843.576660	818.317871	884.401306	917.432007	785.497864	858.524963	814.447815	773.355835	782.453186	1014.202942	923.092957	968.526550	967.433838	795.598511	891.635132	936.915344	945.328552	970.289429	1119.906738	792.698486	1109.427246	896.156372	916.379822	962.391785	1006.201904	933.800354	878.177429	904.289124	938.042480	1071.645874	1100.230713	
843.522766	903.737671	843.569031	842.155029	1059.399902	1131.387451	1188.664307	1029.118652	842.465149	888.822815	919.213867	1060.182373	860.477844	1119.753296	856.271667	1082.551147	1071.301025	1083.450317	909.573059	861.459839	830.799866	967.979858	1030.909668	1021.167542	911.991882	1016.098206	1128.550049	1083.557617	1039.686035	994.084412	844.298096	1148.716309	793.854309	1003.473755	992.849548	1098.780640	1117.295410	924.762390	1038.842285	873.278198	1067.057861	972.730896	899.626648	851.139709	1183.880981	1019.242981	1100.003296	1361.561157	1100.391113	1049.432617	1074.314331	1097.297363	975.976685	945.348389	1027.822998	1018.034607	956.014648	1203.868164	1249.032471	1085.940186	1194.012817	752.357788	866.832581	1086.724487	1025.548218	1023.676941	1099.124146	1012.110413	1133.668091	1053.390015	1145.784058	1239.185303	954.363647	981.258606	1062.010986	856.502930	1032.194580	1006.440613	938.628235	862.909546	950.011169	1100.732910	1060.458618	1102.994019	824.429382	1067.339478	941.486572	1009.599670	817.122559	995.011597	1028.295776	956.332336	920.294556	1197.487427	1082.827759	1047.764160	1197.748779	980.637451	826.697815	1099.478394	964.026978	1000.952393	1000.834961	828.373718	804.508850	1054.858398	969.428894	862.365906	1381.222656	1006.352051	875.467224	959.447021	1162.567871	836.074768	1100.704834	879.654846	824.061951	921.844238	893.642212	873.939209	948.668701	1056.866455	894.491577	989.137573	930.687378	1006.257324	910.486267	876.013245	1176.857666	959.694336	926.921326	902.352783	918.630005	918.539307	993.866089	936.950012	943.609558	871.375916	1046.050415	1098.750122	983.616821	1062.099854	910.456970	1041.192017	1094.550415	946.209595	1052.698364	1134.606689	958.635742	1093.933105	1076.084961	932.258179	1032.445557	998.299316	990.210510	986.161438	1035.736816	969.032715	1102.197021	1156.194824	
769.608398	825.985474	771.402649	836.845215	1007.463745	985.944763	1052.994629	870.125732	818.710938	804.176636	961.929199	951.620422	802.473694	916.980164	874.646667	1004.739319	953.760559	1008.637939	810.673279	730.697449	665.827271	869.741638	888.752014	931.724304	951.210449	966.867615	1067.322876	910.024719	904.025085	928.865601	889.695740	962.621460	772.432617	865.698975	976.519592	1048.366699	1017.971497	857.099182	1022.510742	935.629700	1111.238770	988.703857	864.252625	784.057129	1016.376526	904.940308	1010.190979	1208.434692	1006.520508	853.787109	963.427856	1026.599121	856.988647	828.562622	937.797363	1016.912903	848.223083	1034.085205	1011.214233	984.276550	961.779785	652.347534	660.668213	942.196106	923.026978	963.398804	933.560486	1018.278687	1026.705444	929.530762	894.992371	1108.725952	953.660095	996.591736	950.088623	803.848694	895.363647	822.408569	892.402527	867.988464	884.464661	991.326355	899.841370	1093.472534	784.949036	930.544556	912.798767	937.679138	862.070923	817.481628	1014.727478	938.349243	732.863464	1053.939819	993.037537	923.702148	1072.727783	942.790527	836.802124	1040.387573	886.179016	1018.241455	978.816650	893.435547	786.517334	959.598389	945.992188	825.026367	1173.889038	935.326294	904.259766	878.111572	1001.945923	797.375671	1007.372192	874.145081	696.607300	879.985474	727.574890	847.712036	980.407715	955.817322	851.694702	907.484192	815.739624	802.947754	811.853455	804.753418	930.966187	820.450073	961.465515	842.696472	923.522766	813.924438	797.629822	909.238403	875.505859	797.298523	944.119995	986.658875	885.008728	1023.793396	757.831055	872.300781	948.301025	935.462708	1030.937622	1032.324585	832.999512	915.399719	972.327942	959.585693	920.358215	988.921143	891.108765	922.634766	926.120728	925.886169	907.399231	952.402405	
